MSN,YYYYMM,Value,Column_Order,Description,Unit
BMTCBUS,199110,249.408,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199111,241.541,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199112,267.033,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199113,2781.797,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199201,279.197,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199202,230.468,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199203,221.177,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199204,210.172,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199205,190.537,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199206,230.985,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199207,250.15,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199208,269.662,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199209,251.511,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199210,269.545,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199211,264.383,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199212,263.891,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199213,2931.678,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199301,273.487,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199302,241.356,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199303,263.426,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199304,226.086,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199305,195.01,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199306,196.963,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199307,212.516,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199308,261.507,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199309,251.085,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199310,257.54,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199311,263.83,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199312,265.367,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199313,2908.172,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199401,307.644,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199402,245.198,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199403,261.749,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199404,236.697,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199405,202.317,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199406,215.14,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199407,274.118,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199408,251.82,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199409,235.954,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199410,273.101,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199411,261.089,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199412,262.708,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199413,3027.534,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199501,242.373,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199502,205.693,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199503,240.022,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199504,267.29,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199505,225.827,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199506,227.957,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199507,293.238,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199508,299.676,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199509,268.833,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199510,294.565,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199511,272.494,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199512,263.176,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199513,3101.142,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199601,273.586,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199602,227.637,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199603,259.726,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199604,205.781,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199605,232.082,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199606,254.723,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199607,281.563,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199608,294.661,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199609,258.648,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199610,308.935,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199611,295.468,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199612,263.996,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199613,3156.806,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199701,274.968,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199702,226.674,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199703,250.862,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199704,251.878,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199705,266.486,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199706,230.961,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199707,259.829,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199708,264.502,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199709,249.998,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199710,306.693,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199711,264.834,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199712,257.536,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199713,3105.22,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199801,277.781,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199802,212.823,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199803,242.115,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199804,239.214,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199805,249.466,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199806,185.191,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199807,246.062,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199808,254.189,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199809,247.917,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199810,268.751,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199811,230.044,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199812,273.938,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199813,2927.49,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199901,271.688,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199902,220.435,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199903,211.349,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199904,247.537,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199905,287.953,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199906,237.39,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199907,264.247,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199908,258.368,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199909,243.235,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199910,228.79,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199911,255.675,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199912,236.623,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,199913,2963.29,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200001,222.442,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200002,245.205,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200003,263.681,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200004,253.235,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200005,254.782,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200006,226.346,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200007,254.682,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200008,256.683,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200009,240.508,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200010,271.693,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200011,262.899,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200012,256.071,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200013,3008.227,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200101,230.534,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200102,203.263,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200103,220.006,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200104,212.8,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200105,210.861,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200106,210.598,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200107,224.217,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200108,223.552,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200109,213.593,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200110,229.675,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200111,219.018,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200112,224.239,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200113,2622.356,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200201,226.851,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200202,199.37,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200203,214.601,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200204,212.366,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200205,224.755,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200206,214.539,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200207,236.261,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200208,223.963,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200209,229.971,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200210,243.674,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200211,232.533,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200212,241.737,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200213,2700.621,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200301,234.717,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200302,216.118,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200303,231.195,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200304,228.736,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200305,229.825,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200306,227.395,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200307,241.766,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200308,240.779,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200309,229.274,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200310,237.129,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200311,236.682,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200312,252.855,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200313,2806.471,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200401,256.495,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200402,238.543,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200403,248.63,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200404,248.412,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200405,244.964,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200406,246.754,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200407,257.191,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200408,254.388,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200409,243.852,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200410,254.761,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200411,248.184,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200412,265.897,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200413,3008.073,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200501,265.619,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200502,247.041,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200503,259.499,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200504,246.323,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200505,256.686,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200506,255.114,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200507,267.028,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200508,268.73,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200509,255.836,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200510,262.388,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200511,258.577,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200512,271.089,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200513,3113.93,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200601,275.22,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200602,245.044,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200603,263.614,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200604,252.265,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200605,267.851,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200606,271.64,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200607,280.203,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200608,282.741,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200609,273.896,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200610,282.458,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200611,277.249,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200612,289.959,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200613,3262.14,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200701,295.687,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200702,264.65,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200703,287.435,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200704,277.639,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200705,285.363,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200706,284.184,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200707,295.092,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200708,295.746,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200709,286.64,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200710,302.388,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200711,296.006,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200712,313.995,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200713,3484.824,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200801,327.188,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200802,299.991,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200803,313.922,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200804,313.25,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200805,320.296,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200806,311.788,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200807,330.18,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200808,331.84,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200809,319.736,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200810,331.946,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200811,324.878,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200812,326.377,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200813,3851.392,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200901,313.715,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200902,286.141,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200903,317.339,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200904,307.442,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200905,323.274,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200906,323.707,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200907,343.778,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200908,348.901,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200909,330.682,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200910,347.009,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200911,343.246,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200912,354.782,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,200913,3940.009,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201001,367.299,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201002,342.138,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201003,374.903,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201004,365.593,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201005,374.424,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201006,374.508,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201007,385.903,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201008,387.534,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201009,374.119,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201010,383.999,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201011,380.123,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201012,395.347,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201013,4505.882,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201101,384.302,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201102,352.253,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201103,383.928,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201104,364.039,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201105,378.142,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201106,388.506,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201107,388.999,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201108,401.349,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201109,379.682,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201110,388.427,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201111,389.396,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201112,409.906,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201113,4608.932,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201201,377.697,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201202,360.947,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201203,380.343,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201204,364.563,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201205,383.861,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201206,377.21,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201207,379.959,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201208,390.967,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201209,365.16,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201210,378.637,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201211,368.372,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201212,380.071,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201213,4507.805,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201301,390.264,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201302,355.807,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201303,399.439,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201304,388.128,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201305,405.256,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201306,406.055,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201307,418.187,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201308,416.642,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201309,400.912,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201310,420.217,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201311,413.284,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201312,434.157,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201313,4848.354,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201401,413.362,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201402,378.288,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201403,417.224,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201404,404.815,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201405,415.851,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201406,418.307,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201407,431.752,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201408,432.49,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201409,408.409,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201410,423.076,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201411,415.078,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201412,435.569,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201413,4994.208,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201501,409.957,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201502,379.439,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201503,411.898,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201504,400.515,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201505,421.476,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201506,419.636,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201507,433.877,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201508,433.808,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201509,414.803,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201510,416.47,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201511,413.003,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201512,428.505,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201513,4983.358,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201601,408.186,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201602,394.814,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201603,416.239,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201604,391.598,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201605,417.023,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201606,415.082,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201607,432.358,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201608,438.286,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201609,411.585,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201610,416.578,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201611,421.236,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201612,457.185,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201613,5020.163,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201701,422.485,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201702,383.002,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201703,428.91,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201704,408.361,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201705,430.624,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201706,427.719,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201707,434.254,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201708,445.114,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201709,411.472,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201710,427.152,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201711,426.43,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201712,438.747,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201713,5084.265,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201801,434.94,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201802,389.568,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201803,435.583,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201804,410.963,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201805,438.637,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201806,427.771,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201807,443.852,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201808,449.961,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201809,408.521,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201810,431.43,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201811,424.065,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201812,434.793,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201813,5130.088,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201901,419.603,12,Total Biomass Energy Consumption,Trillion Btu
BMTCBUS,201902,388.47,12,Total Biomass Energy Consumption,Trillion Btu
